is_buyer,varietal,offer_id,product_title,producing_winery_winedirect_upc,product_winery_name,product_region_name,varietalcategory_name,title,varietal_list,importer_name,product_style_name,label_classification,utm_ft_keywords,unit_price_incl_tax,utm_lt_campaign_token
bordeaux,Bordeaux Blend,10726884_2017-12-06,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,10726884-CGC,Chateau Grand Corbin Manuel,France > Bordeaux > Saint-Emilion,Bordeaux Right Bank,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,Bordeaux Blend,The Wine Trust,Red Wine,Import,,31.89,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,63.6,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,23.71,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,14.99,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,28.8,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,63.75,Site-wide Overlay  - custom design 12.18.17
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,27.99,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.44,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.08,holiday promo Wine Access 8%
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,63.75,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.15,
bordeaux,Bordeaux Blend,11178944_2018-02-15,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,11178944-PCN,Chateau Pontet Canet,France > Bordeaux > Pauillac,Bordeaux Left Bank,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,Bordeaux Blend,,Red Wine,Import,38ceca71b747380f8da00a46581292c9,316.94,11242017_BCE_Accouncement_RAF
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,18.0,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,Vallin Wine,60.0,Bing_Search_Alpha_Wines_USA_OR-WA-Rest
bordeaux,Bordeaux Blend,20001205_2018-02-25,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,25.17,20000444
bordeaux,Bordeaux Blend,20000932_2018-09-14,2012 Le Dôme Saint-Émilion Grand Cru,20000932-LED,Le Dome,France > Bordeaux > Saint-Emilion,,2012 Le Dôme Saint-Émilion Grand Cru,Bordeaux Blend,,Red Wine,Import,purchasing wines|492|790184,92.96,SEARCH - Buy Wine - B
bordeaux,Bordeaux Blend,11902270_2018-11-08,2015 Chateau La Garde Pessac-Leognan,11902270-CLG,Chateau La Garde,France > Bordeaux,Bordeaux Left Bank,2015 Chateau La Garde Pessac-Leognan,Bordeaux Blend,Misa Imports,Red Wine,Import,,44.0,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,f7ae056471ea3edeb70e8b020280cd5f,42.9,20001197_ec_plaintext
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,23.98,ORDER_PLACED
bordeaux,Bordeaux Blend,11178944_2017-11-16,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,11178944-PCN,Chateau Pontet Canet,France > Bordeaux > Pauillac,Bordeaux Left Bank,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,Bordeaux Blend,,Red Wine,Import,,327.4,
bordeaux,Bordeaux Blend,10924149_2017-11-21,2009 Chateau Duhart-Milon Pauillac,10924149-DHM,Chateau Duhart Milon,France > Bordeaux > Pauillac,,2009 Chateau Duhart-Milon Pauillac,Bordeaux Blend,Sussex,Red Wine,Import,#NAME?,131.4,Google_Search_Beta_Wines
bordeaux,Bordeaux Blend,11752037_2018-10-31,2009 Terra Valentine “Marriage” Proprietary Red Spring Mountain Napa Valley,11752037-TRA,Terra Valentine,United States > California > Napa Valley > Spring Mountain,Bordeaux Red Blend,2009 Terra Valentine “Marriage” Proprietary Red Spring Mountain Napa Valley,Bordeaux Blend,,Red Wine,Domestic,,76.64,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,18.0,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,14.99,
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,#NAME?,81.75,G_WineAccess_3P_Producers_Tier2
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.41,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,14.99,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.26,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,22.0,
bordeaux,Bordeaux Blend,20001205_2017-11-23,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc Cru Bourgeois Bordeaux,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,burgundy wines,24.71,Google_Search_Alpha_Region
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,,79.69,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,#NAME?,19.48,G_WineAccess_3P_Producers_Opus_One_Tier1
bordeaux,Bordeaux Blend,20001232_2018-08-30,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,29.95,
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,,81.38,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,bandol,19.3,Google_Search_Alpha_Wines
bordeaux,Bordeaux Blend,10726884_2017-12-06,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,10726884-CGC,Chateau Grand Corbin Manuel,France > Bordeaux > Saint-Emilion,Bordeaux Right Bank,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,Bordeaux Blend,The Wine Trust,Red Wine,Import,best pinot noirs|492|876744,37.44,Performers 90 
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,caymus cabernet 2012,16.19,G_WineAccess_3P_Producers_Caymus_Tier1
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,#NAME?,26.74,Producers_Tier3
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,#NAME?,82.12,Bing_Search_Beta_General_Tier1
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,14.99,
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,Turnbull Winery|492|785606,75.0,B_Wine Access_3P_Wine
bordeaux,Bordeaux Blend,20000981_2017-11-21,2012 Château Palmer Margaux,20000981-CHP,Chateau Palmer,France > Bordeaux,,2012 Château Palmer Margaux,Bordeaux Blend,Sussex,Red Wine,Import,,299.0,
bordeaux,Bordeaux Blend,10928114_2017-11-21,2009 Chateau Canon La Gaffeliere Saint-Emilion,10928114-CAN,Chateau Canon La Gaffeliere,France > Bordeaux > Saint-Emilion,,2009 Chateau Canon La Gaffeliere Saint-Emilion,Bordeaux Blend,Sussex,Red Wine,Import,,157.94,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,lbaslington@gmail.com,24.2,20000575
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,24.99,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,23.98,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.07,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,#NAME?,14.99,G_WineAccess_3P_Producers_Tier2
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,tbrass2094@aol.com,16.11,20000684
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,,77.18,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,64.5,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.15,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,42.4,
bordeaux,Bordeaux Blend,20001205_2017-11-23,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc Cru Bourgeois Bordeaux,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,19.99,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,17.99,
bordeaux,Bordeaux Blend,20001381_2018-01-02,2015 Podere Sapaio Sapaio Toscana IGT,20001381-PDS,Podere Sapaio,Italy > Tuscany > Toscana IGT,Super Tuscan,2015 Podere Sapaio Sapaio Toscana IGT,Bordeaux Blend,Lyra Fine Wine Importers,Red Wine,Import,,60.22,
bordeaux,Bordeaux Blend,11902270_2018-11-08,2015 Chateau La Garde Pessac-Leognan,11902270-CLG,Chateau La Garde,France > Bordeaux,Bordeaux Left Bank,2015 Chateau La Garde Pessac-Leognan,Bordeaux Blend,Misa Imports,Red Wine,Import,,44.04,
bordeaux,Bordeaux Blend,20001032_2017-11-24,2006 Chateau Haut-Brion Pessac-Leognan 1st Grand Cru Classe in 1855,20001032-CHB,Chateau Haut-Brion,France > Bordeaux,,2006 Chateau Haut-Brion Pessac-Leognan 1st Grand Cru Classe in 1855,Bordeaux Blend,Sussex,Red Wine,Import,a37b0434601c33ff86e650c9311d9295,439.0,20001180_newbrand
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,quintessa 2012,24.99,SEARCH-PerformingProducers
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.14,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,27.99,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.34,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,18.0,
bordeaux,Bordeaux Blend,10726884_2017-12-06,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,10726884-CGC,Chateau Grand Corbin Manuel,France > Bordeaux > Saint-Emilion,Bordeaux Right Bank,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,Bordeaux Blend,The Wine Trust,Red Wine,Import,,37.09,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.57,11914629
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,60.0,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,63.6,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,60.0,
bordeaux,Bordeaux Blend,11900535_2018-04-18,2015 Chateau Haut-Bailly Pessac-Leognan,11900535-CHB,Chateau Haut-Bailly,France,Bordeaux Left Bank,2015 Chateau Haut-Bailly Pessac-Leognan,Bordeaux Blend,The Wine Trust,Red Wine,Import,,209.18,NEW - Site-wide Overlay 
bordeaux,Bordeaux Blend,20001089_2018-06-04,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.05,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,64.8,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,64.35,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.46,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,30.65,
bordeaux,Bordeaux Blend,11178944_2017-11-16,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,11178944-PCN,Chateau Pontet Canet,France > Bordeaux > Pauillac,Bordeaux Left Bank,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,Bordeaux Blend,,Red Wine,Import,,320.68,
